83.9531 	EXP 	trialBlue: autoDraw = False
83.9531 	EXP 	trialOrange: autoDraw = False
83.9531 	EXP 	trialFix: autoDraw = False
83.9531 	EXP 	trialBlue: opacity = 0.0
83.9531 	EXP 	trialOrange: opacity = 1.0
83.9531 	EXP 	trialFix: autoDraw = True
84.9491 	EXP 	trialBlue: autoDraw = True
84.9491 	EXP 	trialOrange: autoDraw = True
84.9662 	EXP 	trialFix: autoDraw = False
85.9491 	EXP 	trialBlue: autoDraw = False
85.9491 	EXP 	trialOrange: autoDraw = False
85.9562 	EXP 	New trial (rep=0, index=22): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
85.9672 	EXP 	trialBlue: autoDraw = False
85.9672 	EXP 	trialOrange: autoDraw = False
85.9672 	EXP 	trialFix: autoDraw = False
85.9672 	EXP 	trialBlue: opacity = 0.0
85.9672 	EXP 	trialOrange: opacity = 1.0
85.9672 	EXP 	trialFix: autoDraw = True
86.9488 	EXP 	trialBlue: autoDraw = True
86.9488 	EXP 	trialOrange: autoDraw = True
86.9821 	EXP 	trialFix: autoDraw = False
87.9485 	EXP 	trialBlue: autoDraw = False
87.9485 	EXP 	trialOrange: autoDraw = False
87.9722 	EXP 	New trial (rep=0, index=23): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
87.9835 	EXP 	trialBlue: autoDraw = False
87.9835 	EXP 	trialOrange: autoDraw = False
87.9835 	EXP 	trialFix: autoDraw = False
87.9835 	EXP 	trialBlue: opacity = 0.0
87.9835 	EXP 	trialOrange: opacity = 1.0
87.9835 	EXP 	trialFix: autoDraw = True
88.9650 	EXP 	trialBlue: autoDraw = True
88.9650 	EXP 	trialOrange: autoDraw = True
88.9982 	EXP 	trialFix: autoDraw = False
89.9646 	EXP 	trialBlue: autoDraw = False
89.9646 	EXP 	trialOrange: autoDraw = False
89.9882 	EXP 	New trial (rep=0, index=24): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
89.9991 	EXP 	trialBlue: autoDraw = False
89.9991 	EXP 	trialOrange: autoDraw = False
89.9991 	EXP 	trialFix: autoDraw = False
89.9991 	EXP 	trialBlue: opacity = 1.0
89.9991 	EXP 	trialOrange: opacity = 0.0
89.9991 	EXP 	trialFix: autoDraw = True
90.9812 	EXP 	trialBlue: autoDraw = True
90.9812 	EXP 	trialOrange: autoDraw = True
91.0147 	EXP 	trialFix: autoDraw = False
91.9812 	EXP 	trialBlue: autoDraw = False
91.9812 	EXP 	trialOrange: autoDraw = False
91.9899 	EXP 	New trial (rep=0, index=25): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
91.9952 	DATA 	Keypress: space
92.0014 	EXP 	trialBlue: autoDraw = False
92.0014 	EXP 	trialOrange: autoDraw = False
92.0014 	EXP 	trialFix: autoDraw = False
92.0014 	EXP 	trialBlue: opacity = 0.0
92.0014 	EXP 	trialOrange: opacity = 1.0
92.0014 	EXP 	trialFix: autoDraw = True
92.9974 	EXP 	trialBlue: autoDraw = True
92.9974 	EXP 	trialOrange: autoDraw = True
93.0138 	EXP 	trialFix: autoDraw = False
93.9969 	EXP 	trialBlue: autoDraw = False
93.9969 	EXP 	trialOrange: autoDraw = False
94.0040 	EXP 	New trial (rep=0, index=26): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
94.0151 	EXP 	trialBlue: autoDraw = False
94.0151 	EXP 	trialOrange: autoDraw = False
94.0151 	EXP 	trialFix: autoDraw = False
94.0151 	EXP 	trialBlue: opacity = 0.0
94.0151 	EXP 	trialOrange: opacity = 1.0
94.0151 	EXP 	trialFix: autoDraw = True
94.9966 	EXP 	trialBlue: autoDraw = True
94.9966 	EXP 	trialOrange: autoDraw = True
95.0303 	EXP 	trialFix: autoDraw = False
95.9965 	EXP 	trialBlue: autoDraw = False
95.9965 	EXP 	trialOrange: autoDraw = False
96.0201 	EXP 	New trial (rep=0, index=27): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
96.0313 	EXP 	trialBlue: autoDraw = False
96.0313 	EXP 	trialOrange: autoDraw = False
96.0313 	EXP 	trialFix: autoDraw = False
96.0313 	EXP 	trialBlue: opacity = 0.0
96.0313 	EXP 	trialOrange: opacity = 1.0
96.0313 	EXP 	trialFix: autoDraw = True
97.0131 	EXP 	trialBlue: autoDraw = True
97.0131 	EXP 	trialOrange: autoDraw = True
97.0464 	EXP 	trialFix: autoDraw = False
98.0127 	EXP 	trialBlue: autoDraw = False
98.0127 	EXP 	trialOrange: autoDraw = False
98.0365 	EXP 	New trial (rep=0, index=28): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
98.0476 	EXP 	trialBlue: autoDraw = False
98.0476 	EXP 	trialOrange: autoDraw = False
98.0476 	EXP 	trialFix: autoDraw = False
98.0476 	EXP 	trialBlue: opacity = 1.0
98.0476 	EXP 	trialOrange: opacity = 0.0
98.0476 	EXP 	trialFix: autoDraw = True
99.0291 	EXP 	trialBlue: autoDraw = True
99.0291 	EXP 	trialOrange: autoDraw = True
99.0626 	EXP 	trialFix: autoDraw = False
100.0289 	EXP 	trialBlue: autoDraw = False
100.0289 	EXP 	trialOrange: autoDraw = False
100.0523 	EXP 	New trial (rep=0, index=29): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
100.0633 	EXP 	trialBlue: autoDraw = False
100.0633 	EXP 	trialOrange: autoDraw = False
100.0633 	EXP 	trialFix: autoDraw = False
100.0633 	EXP 	trialBlue: opacity = 1.0
100.0633 	EXP 	trialOrange: opacity = 0.0
100.0633 	EXP 	trialFix: autoDraw = True
101.0454 	EXP 	trialBlue: autoDraw = True
101.0454 	EXP 	trialOrange: autoDraw = True
101.0787 	EXP 	trialFix: autoDraw = False
101.9845 	DATA 	Keypress: space
102.0041 	EXP 	New trial (rep=0, index=30): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
102.0145 	EXP 	trialBlue: autoDraw = False
102.0145 	EXP 	trialOrange: autoDraw = False
102.0145 	EXP 	trialFix: autoDraw = False
102.0145 	EXP 	trialBlue: opacity = 0.0
102.0145 	EXP 	trialOrange: opacity = 1.0
